"","WBN_GC_L_0.25","WBN_GC_H_0.25","WBN_GC_L_0.50","WBN_GC_H_0.50","WBN_GC_L_0.75","WBN_GC_H_0.75","WBN_GC_L_1.00","WBN_GC_H_1.00","WBN_EN_L_0.25","WBN_EN_H_0.25","WBN_EN_L_0.50","WBN_EN_H_0.50","WBN_EN_L_0.75","WBN_EN_H_0.75","WBN_EN_L_1.00","WBN_EN_H_1.00","WBN_LP_L_0.25","WBN_LP_H_0.25","WBN_LP_L_0.50","WBN_LP_H_0.50","WBN_LP_L_0.75","WBN_LP_H_0.75","WBN_LP_L_1.00","WBN_LP_H_1.00"
"3480",-2.18978,2.1435,-2.3141,2.46677,-2.56853,2.9312,-3.25807,3.51268,-0.807697,1.26006,-1.61752,1.88496,-2.42815,2.61737,-3.23916,3.43475,-0.811079,1.15193,-1.43777,1.98757,-2.16495,2.82868,-2.97097,3.67161
"3481",-1.56552,1.67029,-2.1191,2.34779,-2.87615,3.1814,-3.70974,4.06514,-0.713165,1.40696,-1.57478,2.2672,-2.46555,3.17786,-3.36569,4.10185,-1.00441,1.06086,-1.85956,1.93678,-2.75224,2.85836,-3.65426,3.78757
"3482",-1.76346,1.52502,-2.17596,2.04526,-2.7278,2.74211,-3.35148,3.51076,-0.711271,1.27276,-1.45311,1.9965,-2.20575,2.79318,-2.96317,3.60995,-0.838865,1.2804,-1.49469,2.03183,-2.22311,2.83614,-2.97124,3.6547
"3483",-2.39867,2.14354,-2.52654,2.46734,-2.76115,2.93572,-3.18346,3.54608,-0.760952,1.27514,-1.53332,1.9262,-2.30956,2.65025,-3.08761,3.4133,-0.830426,0.997641,-1.50068,1.77858,-2.24075,2.57482,-3.00803,3.37601
"3484",-1.63469,1.44045,-1.92984,2.02119,-2.48892,2.79889,-3.25809,3.62246,-0.807697,2.33465,-1.61752,2.46218,-2.42815,2.83043,-3.23916,3.58008,-0.828032,1.1645,-1.49826,2.01607,-2.23446,2.87395,-3.00297,3.7341
"3485",-1.54878,1.70151,-2.09995,2.38665,-2.85911,3.23275,-3.69646,4.13248,-0.786901,1.40759,-1.62561,2.27661,-2.50818,3.20002,-3.40717,4.13834,-1.09661,1.14999,-1.8863,2.0267,-2.77213,2.95075,-3.67355,3.88994
"3486",-1.55444,1.67098,-2.10962,2.3459,-2.86638,3.1768,-3.69822,4.05904,-0.764344,1.39776,-1.57797,2.25461,-2.46363,3.16363,-3.36065,4.08649,-1.0897,1.10002,-1.88634,1.94188,-2.76889,2.85356,-3.66543,3.7792
"3487",-1.5015,1.71723,-2.07953,2.40168,-2.85762,3.25094,-3.70687,4.15569,-0.784776,1.40958,-1.63413,2.28408,-2.52572,3.21351,-3.43135,4.15798,-1.01017,1.13948,-1.87193,2.03321,-2.77211,2.96914,-3.68216,3.91717
"3488",-2.40032,1.29389,-2.52905,2.02923,-2.77131,2.91117,-3.31426,3.80858,-0.816364,1.28833,-1.64137,2.03542,-2.46957,2.89931,-3.2993,3.7945,-0.91807,1.18751,-1.63033,2.08753,-2.4037,2.99563,-3.19916,3.90616
"3489",-1.75932,1.7531,-1.91924,2.12029,-2.38031,2.6376,-2.94244,3.23895,-0.567329,1.26292,-1.15622,1.88737,-1.77064,2.56049,-2.40806,3.24969,-0.851057,0.793918,-1.49306,1.43065,-2.15074,2.1107,-2.81341,2.80562
"3490",-2.40012,1.34531,-2.52876,1.84991,-2.77062,2.61274,-3.22269,3.39899,-0.770234,1.22599,-1.54716,1.82887,-2.32627,2.52249,-3.10637,3.28988,-0.827336,1.05968,-1.46112,1.84102,-2.15839,2.63448,-2.93301,3.43213
"3491",-1.79894,1.70838,-2.09998,2.3962,-2.85698,3.2429,-3.69232,4.14329,-0.767957,2.33467,-1.59243,2.46496,-2.48309,3.20865,-3.38478,4.14683,-1.08855,1.11892,-1.88629,1.99545,-2.77388,2.92722,-3.67556,3.87118
"3492",-2.40006,1.28652,-2.52855,1.92227,-2.7691,2.7385,-3.30355,3.57724,-0.790764,1.28558,-1.59105,2.00346,-2.39714,2.80474,-3.2069,3.63599,-0.917586,1.12529,-1.62603,1.9601,-2.39372,2.8069,-3.18417,3.65913
"3493",-2.39865,1.71747,-2.52652,2.40318,-2.85824,3.25399,-3.7018,4.15965,-0.787433,2.33464,-1.63697,2.46526,-2.52687,3.20767,-3.43087,4.14872,-1.01668,1.1362,-1.87637,2.02843,-2.77471,2.9617,-3.68309,3.9079
"3494",-1.63409,1.56891,-1.92446,2.12887,-2.51773,2.82903,-3.22789,3.58464,-0.754822,1.27284,-1.51651,1.99476,-2.28068,2.77978,-3.04602,3.58223,-0.930163,1.08159,-1.67495,1.84864,-2.44851,2.63726,-3.22885,3.43466
"3495",-2.40005,1.28648,-2.52853,1.93702,-2.76908,2.74729,-3.31018,3.57583,-0.770213,1.293,-1.54718,2.02625,-2.32669,2.83252,-3.10827,3.66098,-0.921187,1.06843,-1.64905,1.87592,-2.42935,2.70596,-3.2252,3.54512
"3496",-1.93869,1.23341,-2.31334,2.00967,-2.80773,2.83256,-3.36409,3.67133,-0.731713,1.40515,-1.50099,2.11362,-2.28576,2.92155,-3.07822,3.7608,-0.918008,1.09793,-1.62194,1.90251,-2.38471,2.75361,-3.1684,3.61235
"3497",-1.50457,1.68682,-2.08565,2.36733,-2.86245,3.21352,-3.70833,4.11297,-0.765902,1.40916,-1.60339,2.28041,-2.49389,3.20487,-3.39708,4.14369,-1.01059,1.12245,-1.87109,1.99784,-2.76856,2.92792,-3.67527,3.87049
"3498",-2.15118,1.76515,-2.29316,2.4154,-2.85061,3.27998,-3.67729,4.19848,-0.819218,1.40983,-1.65977,2.28907,-2.52881,3.22782,-3.42015,4.18398,-1.01052,1.32316,-1.86385,2.20703,-2.75755,3.14541,-3.66158,4.09922
"3499",-1.55186,1.70116,-2.10304,2.38303,-2.85975,3.22417,-3.69459,4.11943,-0.787535,1.39926,-1.62673,2.26279,-2.50788,3.18171,-3.40507,4.11586,-1.08966,1.15262,-1.88732,2.02757,-2.77238,2.94553,-3.67215,3.87942
"3500",-1.5065,1.44026,-1.88044,2.01665,-2.44958,2.78148,-3.15885,3.58487,-0.772055,2.33462,-1.55553,2.46173,-2.34443,2.81915,-3.13626,3.53245,-0.838863,1.11499,-1.49828,1.92696,-2.23448,2.74693,-3.00294,3.57094
"3501",-1.47624,1.41801,-1.81528,1.92658,-2.51106,2.72056,-3.28724,3.54898,-0.796485,1.28491,-1.60137,1.99598,-2.41138,2.78843,-3.22463,3.61074,-0.918819,1.12781,-1.62376,1.95794,-2.38867,2.79761,-3.17831,3.64205
"3502",-2.40033,1.29919,-2.52976,2.0214,-2.79095,2.83566,-3.28372,3.67097,-0.787949,1.28436,-1.58847,2.00137,-2.39542,2.80621,-3.20609,3.64262,-0.918868,1.12043,-1.62378,1.95272,-2.38874,2.80367,-3.17839,3.66065
"3503",-2.35537,2.17666,-2.61321,2.29781,-3.0012,2.94357,-3.47839,3.75858,-0.786113,1.29207,-1.58787,2.02038,-2.39641,2.82995,-3.20873,3.66684,-0.916743,1.10804,-1.62677,1.92027,-2.40278,2.76755,-3.20271,3.62231
"3504",-2.25134,1.74718,-2.37575,2.41858,-2.84947,3.27413,-3.69081,4.18157,-0.78684,2.33464,-1.6361,2.46494,-2.52719,3.21691,-3.43256,4.15985,-1.01032,1.14007,-1.87214,2.03642,-2.77229,2.972,-3.68228,3.91998
"3505",-2.32502,1.2595,-2.57503,2.00256,-2.94811,2.80576,-3.40622,3.62772,-0.763395,1.28413,-1.52806,2.00241,-2.29424,2.80311,-3.06375,3.6296,-0.918909,1.10684,-1.62298,1.92043,-2.38175,2.75394,-3.15919,3.59467
"3506",-2.39865,1.76478,-2.52649,2.39333,-2.85372,3.24458,-3.69389,4.14602,-0.762932,1.40848,-1.60419,2.28036,-2.49571,3.20544,-3.39967,4.14479,-1.01043,1.08456,-1.87113,1.9855,-2.76907,2.92179,-3.67634,3.86672
"3507",-1.56465,1.44001,-1.92171,1.98902,-2.52043,2.71906,-3.21631,3.50003,-0.720828,1.24457,-1.48029,1.93323,-2.25273,2.71068,-3.03074,3.51242,-0.848,1.10343,-1.54592,1.8544,-2.30141,2.65168,-3.07291,3.4611
"3508",-1.55335,1.67152,-2.10516,2.35283,-2.86185,3.1924,-3.69543,4.08189,-0.767823,2.33462,-1.5812,2.46358,-2.46806,3.18426,-3.36693,4.11033,-1.08835,1.11011,-1.88329,1.96274,-2.76783,2.8781,-3.66653,3.80823
"3509",-1.62601,1.20073,-1.93093,1.91224,-2.58141,2.72226,-3.30889,3.55672,-0.781849,1.29207,-1.57751,2.02568,-2.38019,2.83488,-3.18699,3.66763,-0.921783,1.10622,-1.65432,1.92288,-2.42128,2.76123,-3.20056,3.60706
"3510",-2.15116,1.76512,-2.29309,2.41197,-2.8516,3.26254,-3.67903,4.1639,-0.762077,1.41076,-1.58773,2.28248,-2.4797,3.20809,-3.38133,4.14823,-1.03158,1.10616,-1.86771,1.98757,-2.76137,2.92287,-3.66488,3.86831
"3511",-1.52999,1.77492,-1.90671,2.14467,-2.41529,2.68642,-3.01704,3.36884,-0.754485,1.26482,-1.51548,1.90624,-2.27907,2.61778,-3.04406,3.36418,-0.830152,1.0526,-1.48936,1.81627,-2.1953,2.59362,-2.9319,3.37677
"3512",-1.4762,1.41819,-1.87059,2.02735,-2.63873,2.90491,-3.47563,3.80039,-0.837985,1.29422,-1.69544,2.05793,-2.56145,2.91933,-3.43173,3.80872,-0.926863,1.18633,-1.68325,2.07383,-2.51624,2.97306,-3.37304,3.8771
"3513",-1.76346,1.52511,-2.17596,2.04842,-2.76714,2.77352,-3.58727,3.60476,-0.78821,1.3634,-1.59991,2.14094,-2.42861,2.97732,-3.26795,3.83479,-1.02734,1.28145,-1.79406,2.04525,-2.61285,2.87921,-3.44946,3.73689
"3514",-2.39841,1.70173,-2.52591,2.39707,-2.8538,3.25475,-3.68813,4.16216,-0.787535,2.33917,-1.6275,2.49763,-2.50985,3.21619,-3.40849,4.15127,-1.01073,1.14326,-1.86402,2.03674,-2.75759,2.96637,-3.66152,3.90902
"3515",-2.39866,1.71787,-2.52653,2.40784,-2.85778,3.26416,-3.70095,4.1736,-0.78968,2.3391,-1.63961,2.49656,-2.52931,3.21752,-3.43332,4.15712,-1.01668,1.14266,-1.87641,2.03873,-2.77484,2.97273,-3.68336,3.91986
"3516",-2.39867,1.70056,-2.52663,2.38561,-2.8704,3.23013,-3.70601,4.12712,-0.786276,1.40897,-1.62506,2.2761,-2.50818,3.19655,-3.40775,4.13163,-1.00432,1.1102,-1.86087,2.0025,-2.75622,2.9318,-3.66147,3.87143
"3517",-1.79896,1.17503,-1.96369,2.00801,-2.70649,2.89209,-3.53665,3.78993,-0.816645,1.30536,-1.66789,2.08992,-2.53224,2.96136,-3.40244,3.85617,-0.928384,1.17451,-1.70072,2.05257,-2.54222,2.95185,-3.40358,3.85765
"3518",-1.50416,1.68693,-2.08212,2.3687,-2.85731,3.21566,-3.70259,4.11512,-0.7659,1.40762,-1.60325,2.27809,-2.49352,3.20187,-3.39648,4.14002,-1.01098,1.11534,-1.87169,1.99058,-2.76911,2.92067,-3.6757,3.86298
"3519",-2.39867,2.1653,-2.52655,2.48926,-2.76117,2.97129,-3.18357,3.62125,-0.760952,1.27687,-1.53333,1.94124,-2.30957,2.68906,-3.08764,3.47624,-0.830712,1.06383,-1.50199,1.85226,-2.2418,2.66055,-3.00884,3.47643
"3520",-1.56619,1.7002,-2.1113,2.38721,-2.86706,3.23838,-3.70393,4.14464,-0.80094,1.41203,-1.64589,2.28599,-2.52551,3.21551,-3.42232,4.16054,-1.02741,1.15882,-1.86325,2.05911,-2.7571,2.99405,-3.66149,3.94163
"3521",-2.40033,1.29896,-2.52977,2.01822,-2.79095,2.82877,-3.30362,3.66062,-0.790768,1.28623,-1.59109,2.00644,-2.39723,2.81171,-3.20707,3.64748,-0.91759,1.12326,-1.62607,1.95845,-2.39393,2.80773,-3.18459,3.66337
"3522",-1.49708,1.56905,-1.89204,2.12998,-2.52781,2.83182,-3.23381,3.58888,-0.613341,1.31126,-1.35369,2.03842,-2.12064,2.82684,-2.89653,3.63264,-0.930141,1.03741,-1.67485,1.71415,-2.44833,2.49638,-3.22861,3.30115
"3523",-2.39866,1.28699,-2.52661,1.9606,-2.76462,2.78195,-3.30581,3.62066,-0.78799,1.28995,-1.58822,2.02073,-2.39473,2.82898,-3.20494,3.66178,-0.922069,1.09935,-1.65442,1.92655,-2.42161,2.76803,-3.20149,3.61597
"3524",-1.29319,2.20508,-1.81274,2.52654,-2.49699,3.04795,-3.25771,3.75516,-0.797123,2.4011,-1.60371,2.67057,-2.41601,3.08178,-3.23184,3.70457,-0.918891,1.12781,-1.62489,1.95928,-2.39263,2.80091,-3.18603,3.64747
"3525",-2.39865,1.28664,-2.5266,1.95795,-2.76458,2.78074,-3.28446,3.62125,-0.788201,1.28363,-1.58921,1.99908,-2.39688,2.79951,-3.20848,3.62997,-0.918881,1.10801,-1.62518,1.94221,-2.39314,2.78875,-3.18591,3.64028
"3526",-2.39866,1.43764,-2.52656,1.99846,-2.7622,2.75338,-3.21158,3.54816,-0.774032,1.22854,-1.55942,1.87073,-2.34929,2.62439,-3.14138,3.41793,-0.828645,1.06856,-1.50672,1.86649,-2.25592,2.67651,-3.03238,3.49109
"3527",-2.25134,1.74483,-2.37587,2.40208,-2.858,3.2532,-3.68818,4.15577,-0.800928,1.41311,-1.64583,2.28452,-2.52541,3.21053,-3.4222,4.15167,-1.03161,1.14423,-1.86511,2.03749,-2.75863,2.9673,-3.66291,3.91042
"3528",-2.39866,1.71815,-2.52654,2.41169,-2.85876,3.27324,-3.70422,4.18744,-0.789717,2.33914,-1.64044,2.49788,-2.53167,3.23452,-3.43738,4.17852,-1.01031,1.14896,-1.87252,2.0505,-2.77321,2.99025,-3.68379,3.94233
"3529",-2.39866,1.28693,-2.5266,1.95357,-2.76461,2.77179,-3.28214,3.60708,-0.787986,1.29875,-1.58819,2.02295,-2.39463,2.82038,-3.20475,3.6448,-0.918791,1.10247,-1.62378,1.93125,-2.38917,2.77288,-3.1792,3.61967
"3530",-2.35537,2.17666,-2.61321,2.29757,-3.0012,2.94496,-3.47852,3.76416,-0.791842,1.2904,-1.59794,2.01661,-2.41028,2.82712,-3.22611,3.66625,-0.917935,1.12277,-1.62314,1.94176,-2.39569,2.79189,-3.1955,3.64932
"3531",-1.55075,1.70149,-2.09852,2.38771,-2.8554,3.23483,-3.6921,4.13492,-0.78276,2.33465,-1.62217,2.46443,-2.50615,3.20034,-3.40552,4.13628,-1.08831,1.14107,-1.88427,2.02548,-2.77121,2.95062,-3.67291,3.88979
"3532",-1.49587,1.57874,-1.8602,2.14716,-2.38352,2.85789,-3.14731,3.62734,-0.782089,1.43771,-1.56615,2.14527,-2.35094,2.91807,-3.13607,3.71792,-0.908264,1.12136,-1.51908,1.9345,-2.23204,2.75878,-2.95336,3.58942
"3533",-2.40048,1.76563,-2.52918,2.39986,-2.83302,3.23153,-3.64803,4.11656,-0.770143,1.40431,-1.56876,2.26348,-2.44305,3.17457,-3.33415,4.09982,-1.08832,1.07687,-1.87756,1.95357,-2.75523,2.87222,-3.64702,3.80155
"3534",-2.39874,1.70169,-2.52679,2.38916,-2.86082,3.23913,-3.69765,4.14271,-0.787255,1.40851,-1.62702,2.27939,-2.50992,3.20517,-3.40901,4.14613,-1.08835,1.15484,-1.88388,2.03938,-2.77084,2.96762,-3.67271,3.91012
"3535",-1.56427,1.669,-2.11462,2.34261,-2.86765,3.17278,-3.69685,4.05399,-0.76512,1.39785,-1.57136,2.25371,-2.45707,3.16146,-3.35297,4.08299,-1.01749,1.10451,-1.86672,1.94076,-2.7545,2.84993,-3.65201,3.77448
"3536",-1.5498,1.71667,-2.09095,2.37756,-2.83615,3.19672,-3.6602,4.07288,-0.767685,2.33461,-1.5661,2.46328,-2.44172,3.16733,-3.33285,4.08526,-1.08825,1.1088,-1.87771,1.94725,-2.75536,2.84953,-3.64704,3.77023
"3537",-1.93871,1.2143,-2.31345,2.03258,-2.80811,2.9165,-3.49435,3.81457,-0.83084,1.40471,-1.68574,2.12118,-2.55033,2.97012,-3.41955,3.85857,-0.925974,1.17794,-1.6811,2.05991,-2.5141,2.9622,-3.37099,3.87
"3538",-1.63464,1.43997,-1.92789,1.98787,-2.47055,2.71602,-3.17654,3.49575,-0.754888,1.23336,-1.51678,1.90414,-2.28125,2.67537,-3.04693,3.47449,-0.847994,1.08552,-1.54586,1.86337,-2.30132,2.66537,-3.0728,3.47566
"3539",-2.40045,1.7673,-2.52904,2.41538,-2.83404,3.25323,-3.65927,4.14623,-0.767041,1.40705,-1.5956,2.27339,-2.47645,3.19249,-3.37259,4.12597,-1.01003,1.0601,-1.86571,1.96417,-2.75767,2.89627,-3.65876,3.83616
"3540",-1.37322,1.20514,-1.98291,1.94815,-2.7679,2.79832,-3.58977,3.67055,-0.802479,1.36347,-1.62714,2.14253,-2.46569,2.98369,-3.31265,3.84841,-1.02736,1.14551,-1.79438,2.00252,-2.6143,2.87489,-3.45306,3.75491
"3541",-2.3984,1.70279,-2.52591,2.39949,-2.85971,3.26487,-3.69306,4.18655,-0.81922,1.41418,-1.65982,2.29673,-2.52904,3.23865,-3.42062,4.19787,-1.03153,1.3228,-1.86574,2.20659,-2.75937,3.14632,-3.66355,4.10226
"3542",-1.93872,1.41841,-2.31346,2.05234,-2.80807,2.93331,-3.46671,3.83081,-0.830708,1.40524,-1.68513,2.12272,-2.54903,2.97127,-3.41744,3.85972,-0.926871,1.15644,-1.68346,2.04793,-2.51654,2.95177,-3.37289,3.86035
"3543",-2.08975,2.16521,-2.2333,2.48826,-2.56253,2.96259,-3.18244,3.57075,-0.754486,1.26336,-1.51548,1.91384,-2.27909,2.65807,-3.0441,3.43982,-0.847675,1.06415,-1.52892,1.83893,-2.27063,2.63142,-3.02619,3.43116
"3544",-1.75931,1.55501,-1.91922,2.01351,-2.38035,2.569,-2.94266,3.23853,-0.56271,1.23585,-1.15123,1.91741,-1.76864,2.6737,-2.40757,3.44542,-0.851054,0.847326,-1.4931,1.62473,-2.1507,2.40724,-2.81286,3.1908
"3545",-1.76346,1.52518,-2.17596,2.04803,-2.7278,2.75543,-3.35148,3.54254,-0.782089,1.27202,-1.56615,1.99836,-2.35094,2.80223,-3.13607,3.62955,-0.908265,1.28241,-1.48998,2.04781,-2.18927,2.87256,-2.93537,3.71205
"3546",-2.40088,1.30593,-2.53219,2.06931,-2.79151,2.94852,-3.47544,3.84786,-0.837176,1.29399,-1.69376,2.06316,-2.55908,2.93222,-3.42875,3.82906,-0.926947,1.17278,-1.68356,2.06885,-2.51677,2.97587,-3.37362,3.88738
"3547",-1.5007,1.72402,-2.07421,2.41107,-2.84913,3.26001,-3.69612,4.16389,-0.763868,1.40843,-1.61242,2.28329,-2.50726,3.21285,-3.41371,4.1571,-1.0117,1.08102,-1.87528,1.98983,-2.77587,2.93292,-3.68562,3.8838
"3548",-2.39864,1.28666,-2.5265,1.94756,-2.76405,2.7641,-3.31588,3.59704,-0.774524,1.29135,-1.5641,2.01978,-2.36231,2.82366,-3.16594,3.65206,-0.919227,1.07953,-1.64011,1.898,-2.41606,2.73428,-3.21074,3.57778
"3549",-1.93869,1.24973,-2.31334,2.02925,-2.80765,2.85653,-3.36276,3.70024,-0.731486,1.40586,-1.49996,2.12049,-2.28363,2.93663,-3.07487,3.78293,-0.922105,1.04117,-1.65447,1.8846,-2.42158,2.74429,-3.19966,3.6091
"3550",-1.56306,1.70111,-2.11256,2.39137,-2.86877,3.24215,-3.70437,4.14343,-0.78758,2.3391,-1.62804,2.4964,-2.51134,3.21118,-3.41105,4.14279,-1.00432,1.14261,-1.86085,2.02948,-2.75624,2.95415,-3.66161,3.89234
"3551",-1.50632,1.75311,-1.88419,2.12234,-2.47064,2.72909,-3.17669,3.49352,-0.720837,1.2662,-1.48033,1.92778,-2.25279,2.68396,-3.03084,3.47125,-0.848085,1.00927,-1.54631,1.78393,-2.30186,2.57851,-3.07338,3.38053
"3552",-2.31664,1.77536,-2.56759,2.21884,-2.95199,2.91746,-3.43804,3.68127,-0.758469,2.33463,-1.52811,2.46208,-2.30259,2.83583,-3.07968,3.58883,-0.84025,1.07002,-1.5152,1.86931,-2.22224,2.68509,-2.96665,3.50758
"3553",-1.56247,1.70013,-2.10572,2.38414,-2.86044,3.22701,-3.69569,4.12245,-0.782229,1.40878,-1.62019,2.27545,-2.50358,3.19551,-3.40259,4.13014,-1.03152,1.12581,-1.86519,2.00374,-2.75827,2.92715,-3.66186,3.86415
"3554",-2.32504,1.23483,-2.57515,2.02535,-2.94864,2.903,-3.49499,3.79606,-0.829427,1.2975,-1.68283,2.06537,-2.54617,2.9277,-3.41424,3.8164,-0.925971,1.17776,-1.6808,2.05895,-2.51293,2.9568,-3.36874,3.85961
"3555",-1.50631,1.77506,-1.88047,2.15007,-2.42092,2.80636,-3.09732,3.60662,-0.772055,2.33463,-1.55553,2.46199,-2.34445,2.8269,-3.13631,3.55143,-0.830178,1.11753,-1.49965,1.93283,-2.23571,2.75656,-3.00399,3.58449
"3556",-1.566,1.70011,-2.10849,2.38637,-2.86137,3.23364,-3.69562,4.13344,-0.784707,2.33465,-1.62327,2.46481,-2.50593,3.19937,-3.40459,4.13423,-1.01024,1.14431,-1.86358,2.02992,-2.75699,2.95447,-3.66066,3.89298
"3557",-1.7984,1.20837,-1.94719,2.03456,-2.68576,2.92063,-3.51545,3.82165,-0.815815,1.53637,-1.6659,2.36194,-2.52906,3.20832,-3.39807,4.06885,-1.07671,1.14757,-1.89277,2.0317,-2.71992,2.93275,-3.55143,3.84071
"3558",-2.39866,1.76495,-2.5265,2.40589,-2.85537,3.25805,-3.68469,4.16074,-0.782239,1.41058,-1.62036,2.28146,-2.50393,3.20659,-3.40308,4.14661,-1.03152,1.13141,-1.86485,2.02045,-2.75796,2.95126,-3.66163,3.89452
"3559",-2.39874,1.74336,-2.5268,2.37283,-2.85942,3.21445,-3.68487,4.10419,-0.77026,1.40477,-1.58207,2.26672,-2.46831,3.18054,-3.36714,4.10821,-1.08842,1.06954,-1.88307,1.94913,-2.76753,2.87205,-3.66621,3.80424
"3560",-1.75933,2.21174,-1.91922,2.5613,-2.38047,3.12104,-3.04053,3.8208,-0.79069,2.41086,-1.5857,2.69672,-2.3831,3.13364,-3.18198,3.72685,-0.851065,1.10532,-1.49311,1.92019,-2.22063,2.74361,-3.00687,3.57071
"3561",-2.31664,1.65772,-2.5676,2.21014,-2.952,2.90626,-3.43805,3.66472,-0.782089,1.25271,-1.56615,1.9541,-2.35094,2.74186,-3.13607,3.5569,-0.908264,1.12437,-1.51411,1.94303,-2.2204,2.77289,-2.93867,3.60819
"3562",-2.31663,1.65759,-2.56758,2.20866,-2.95198,2.90004,-3.43803,3.64874,-0.635168,1.30764,-1.30822,2.02313,-2.04764,2.80117,-2.80079,3.60037,-0.897049,1.04628,-1.59349,1.81178,-2.33623,2.61703,-3.09198,3.42946
"3563",-1.63483,1.34489,-1.9387,1.81827,-2.50336,2.57336,-3.2673,3.41155,-0.808086,1.22621,-1.61872,1.84097,-2.43032,2.60407,-3.24239,3.43267,-0.827346,1.15017,-1.46139,1.98514,-2.17619,2.82627,-2.9829,3.66945
"3564",-1.31331,1.19419,-1.88419,1.96038,-2.67748,2.80249,-3.49199,3.6631,-0.774464,2.33463,-1.56491,2.46465,-2.36564,3.20583,-3.17332,4.05726,-1.0767,1.09384,-1.89276,1.92794,-2.71984,2.78253,-3.55106,3.64679
"3565",-2.35534,1.20992,-2.61318,1.91404,-3.00119,2.71689,-3.47894,3.54908,-0.783849,1.29656,-1.5784,2.03173,-2.38039,2.84123,-3.1874,3.67466,-0.91833,1.12525,-1.63733,1.94775,-2.41244,2.7888,-3.2074,3.63677
"3566",-2.40006,1.28662,-2.52855,1.93759,-2.7691,2.75699,-3.28831,3.5984,-0.796514,1.28368,-1.60152,1.99834,-2.41172,2.79973,-3.2252,3.63291,-0.918904,1.13386,-1.62416,1.97389,-2.38957,2.82441,-3.17973,3.67976
"3567",-1.56443,1.44027,-1.9161,2.01713,-2.51259,2.78259,-3.20739,3.58649,-0.772055,2.33461,-1.55553,2.46174,-2.34443,2.82363,-3.13626,3.54804,-0.828038,1.12683,-1.49827,1.93538,-2.23447,2.75691,-3.00294,3.58244
"3568",-2.39874,1.70182,-2.52679,2.39134,-2.86165,3.2462,-3.70013,4.156,-0.801066,1.41291,-1.64673,2.28883,-2.52726,3.2207,-3.42479,4.1682,-1.08835,1.1547,-1.88409,2.05773,-2.77148,2.9955,-3.67396,3.94567
"3569",-1.44819,0.934524,-1.81744,1.6626,-2.44957,2.42146,-3.15884,3.18983,-0.711271,1.18048,-1.45311,1.80966,-2.20574,2.54395,-2.96317,3.30524,-0.838856,0.996045,-1.49469,1.74676,-2.2231,2.51399,-2.97123,3.28743
"3570",-1.57867,1.66929,-2.12608,2.34699,-2.88014,3.18253,-3.71207,4.06867,-0.713234,1.40663,-1.57445,2.26922,-2.46461,3.18254,-3.36409,4.10922,-1.01047,1.0623,-1.86262,1.9401,-2.75382,2.86394,-3.65476,3.79558
"3571",-2.39867,1.77507,-2.52659,2.14916,-2.76223,2.79135,-3.21137,3.58869,-0.77403,1.26633,-1.55941,1.92657,-2.34925,2.68808,-3.14132,3.49192,-0.830175,1.08114,-1.50574,1.89078,-2.25499,2.71383,-3.03156,3.54191
"3572",-1.55347,2.20604,-1.96017,2.53172,-2.70669,3.0798,-3.53469,3.87027,-0.816722,2.40119,-1.66822,2.67168,-2.53292,3.10684,-3.40351,3.88787,-0.928843,1.17719,-1.70198,2.05352,-2.54406,2.95267,-3.40591,3.85854
"3573",-2.39865,1.28713,-2.52651,2.03698,-2.76616,2.91734,-3.51009,3.81199,-0.815842,1.30173,-1.66598,2.08303,-2.52915,2.95186,-3.39815,3.84408,-0.929256,1.14782,-1.703,2.03032,-2.54464,2.92808,-3.40544,3.83173
"3574",-2.39867,1.70027,-2.52662,2.38556,-2.86629,3.23106,-3.70149,4.12927,-0.786241,1.41095,-1.62461,2.27949,-2.50702,3.20152,-3.40581,4.13821,-1.03151,1.11197,-1.86467,2.00303,-2.75794,2.93308,-3.66186,3.87384
"3575",-2.31663,1.6574,-2.56757,2.20664,-2.95198,2.89327,-3.43803,3.63481,-0.635166,1.25121,-1.30228,1.94307,-1.99536,2.7127,-2.70308,3.50369,-0.839972,1.01755,-1.51421,1.79913,-2.22058,2.59619,-2.93717,3.39878
"3576",-1.30252,1.19735,-1.98271,1.93149,-2.76746,2.78484,-3.58907,3.65902,-0.797882,1.3633,-1.62034,2.14229,-2.45784,2.98347,-3.30423,3.84824,-1.02735,1.14773,-1.79446,2.00572,-2.61461,2.87856,-3.4536,3.7589
"3577",-1.47621,1.41829,-1.98263,2.04002,-2.76791,2.92763,-3.59246,3.83229,-0.816821,1.36463,-1.66893,2.15475,-2.53453,3.02271,-3.40624,3.92,-1.02736,1.16098,-1.7948,2.05202,-2.61733,2.95909,-3.46329,3.87264
"3578",-1.44891,1.0228,-1.98282,1.8337,-2.76713,2.68059,-3.58727,3.539,-0.788223,1.36195,-1.59995,2.13476,-2.42867,2.96375,-3.26803,3.81267,-1.02734,1.12156,-1.79406,1.95245,-2.61284,2.80083,-3.44947,3.65867
"3579",-1.37323,2.20556,-1.82859,2.52879,-2.51773,3.05466,-3.27674,3.76578,-0.791416,2.40121,-1.59344,2.67153,-2.40186,3.08881,-3.21424,3.73484,-0.917834,1.1218,-1.628,1.95383,-2.39881,2.79911,-3.19289,3.65059
